seq,recv_ts_ns,send_ts_ns
992,100282808237041,100282808211000
993,100282808439708,100282808413083
994,100282808641833,100282808616291
995,100282808851250,100282808828333
996,100282809064375,100282809040208
997,100282809267000,100282809241625
998,100282809469333,100282809445666
999,100282809673625,100282809646708
1000,100282809870875,100282809847666
1001,100282810087291,100282810060250
1002,100282810300208,100282810271000
1003,100282810510166,100282810481250
1004,100282810717958,100282810690916
1005,100282810928500,100282810901791
1006,100282811138791,100282811109666
1007,100282811345708,100282811319250
1008,100282811549666,100282811521041
1009,100282811758750,100282811731583
1010,100282811974666,100282811942291
1011,100282812172833,100282812149041
1012,100282812389375,100282812356291
1013,100282812606208,100282812572041
1014,100282812811625,100282812782416
1015,100282813016291,100282812990916
1016,100282813223416,100282813200416
1017,100282813435125,100282813411041
1018,100282813641083,100282813617625
1019,100282813852500,100282813826958
1020,100282814067000,100282814039000
1021,100282814271583,100282814248291
1022,100282814486416,100282814461708
1023,100282814696666,100282814672250
1024,100282814904666,100282814878958
1025,100282815116250,100282815090541
1026,100282815330458,100282815304291
1027,100282815538208,100282815513666
1028,100282815745458,100282815720333
1029,100282815957416,100282815932291
1030,100282816166291,100282816140375
1031,100282816381541,100282816353875
1032,100282816589625,100282816564958
1033,100282816800625,100282816774916
1034,100282817013666,100282816989583
1035,100282817221875,100282817200166
1036,100282817434875,100282817411000
1037,100282817647791,100282817623000
1038,100282817856375,100282817831000
1039,100282818060916,100282818033083
1040,100282818277916,100282818245958
1041,100282818497291,100282818460291
1042,100282818702333,100282818673166
1043,100282818956583,100282818885875
1044,100282819139708,100282819094875
1045,100282819327583,100282819299041
1046,100282819631833,100282819582833
1047,100282819819666,100282819786000
1048,100282820023916,100282820000291
1049,100282820234416,100282820211041
1050,100282820459208,100282820425625
1051,100282820661916,100282820635000
1052,100282820870583,100282820843250
1053,100282821085708,100282821053041
1054,100282821301708,100282821266958
1055,100282821509375,100282821477791
1056,100282821712916,100282821682375
1057,100282821915000,100282821885583
1058,100282822126083,100282822099041
1059,100282822328125,100282822303875
1060,100282822538166,100282822508041
1061,100282822745416,100282822720375
1062,100282822956541,100282822931583
1063,100282823169250,100282823144291
1064,100282823381000,100282823357666
1065,100282823593791,100282823571708
1066,100282823806916,100282823781625
1067,100282824021000,100282823995041
1068,100282824237166,100282824209625
1069,100282824447083,100282824421583
1070,100282824662000,100282824634958
1071,100282824868916,100282824846875
1072,100282825085583,100282825057625
1073,100282825288708,100282825265583
1074,100282825501791,100282825477708
1075,100282825714125,100282825688333
1076,100282825920375,100282825896291
1077,100282826133916,100282826108250
1078,100282826348833,100282826322625
1079,100282826562083,100282826537833
1080,100282826777708,100282826752375
1081,100282826995541,100282826964291
1082,100282827204375,100282827175500
1083,100282827410833,100282827384333
1084,100282827622208,100282827594333
1085,100282827837000,100282827805625
1086,100282828045041,100282828019708
1087,100282828248291,100282828221375
1088,100282828462333,100282828436291
1089,100282828683791,100282828650458
1090,100282828885416,100282828856500
1091,100282829094666,100282829070958
1092,100282829298666,100282829272625
1093,100282829502083,100282829476333
1094,100282829712500,100282829685583
1095,100282829922583,100282829896208
1096,100282830130416,100282830104250
1097,100282830341041,100282830313625
1098,100282830553916,100282830525375
1099,100282830763166,100282830739000
1100,100282830975208,100282830950958
1101,100282831185250,100282831161583
1102,100282831391791,100282831366916
1103,100282831603291,100282831577625
1104,100282831815375,100282831790958
1105,100282832027125,100282832001541
1106,100282832234166,100282832210875
1107,100282832444833,100282832421083
1108,100282832657750,100282832632250
1109,100282832867041,100282832842958
1110,100282833078208,100282833051708
1111,100282833281666,100282833259041
1112,100282833494708,100282833468291
1113,100282833706458,100282833681000
1114,100282833916666,100282833892291
1115,100282834128500,100282834101833
1116,100282834359291,100282834314166
1117,100282834544625,100282834521625
1118,100282834784125,100282834734333
1119,100282834992625,100282834947750
1120,100282835211250,100282835177000
1121,100282835434500,100282835383208
1122,100282835663875,100282835587541
1123,100282835871583,100282835829958
1124,100282836331250,100282836037625
1125,100282836398875,100282836354291
1126,100282836606708,100282836562375
1127,100282836796875,100282836768833
1128,100282837027875,100282836994541
1129,100282837234500,100282837207625
1130,100282837435291,100282837408583
1131,100282837639291,100282837611041
1132,100282837836166,100282837815000
1133,100282838060666,100282838029125
1134,100282838270541,100282838232541
1135,100282838469583,100282838438708
1136,100282838668125,100282838643333
1137,100282838878125,100282838849583
1138,100282839094666,100282839059208
1139,100282839285541,100282839261708
1140,100282839492083,100282839468041
1141,100282839715916,100282839684916
1142,100282839963375,100282839899541
1143,100282840141958,100282840118416
1144,100282840363541,100282840332666
1145,100282840586500,100282840548166
1146,100282840794500,100282840763500
1147,100282841010083,100282840978166
1148,100282841229000,100282841188875
1149,100282841444583,100282841406791
1150,100282841666125,100282841623416
1151,100282841862458,100282841834125
1152,100282842081583,100282842044291
1153,100282842297625,100282842267666
1154,100282842513875,100282842480916
1155,100282842730500,100282842697125
1156,100282842928250,100282842902291
1157,100282843137750,100282843108000
1158,100282843351125,100282843310333
1159,100282843545208,100282843511541
1160,100282843751916,100282843717791
1161,100282843983416,100282843945583
1162,100282844201166,100282844165750
1163,100282844431291,100282844381625
1164,100282844626083,100282844585666
1165,100282844817416,100282844788500
1166,100282845051916,100282845007333
1167,100282845321458,100282845258875
1168,100282845490666,100282845462041
1169,100282845717208,100282845675541
1170,100282845903125,100282845875916
1171,100282846122333,100282846095208
1172,100282846333791,100282846307750
1173,100282846545458,100282846521875
1174,100282846776458,100282846749125
1175,100282846995916,100282846964750
1176,100282847214458,100282847176125
1177,100282847417958,100282847383875
1178,100282847641250,100282847615166
1179,100282847845958,100282847820541
1180,100282848053041,100282848022166
1181,100282848261041,100282848234791
1182,100282848472041,100282848448458
1183,100282848709958,100282848677000
1184,100282848937791,100282848894875
1185,100282849127708,100282849100958
1186,100282849348500,100282849312458
1187,100282849541291,100282849514041
1188,100282849746958,100282849721000
1189,100282849961958,100282849931791
1190,100282850172708,100282850136041
1191,100282850384791,100282850343875
1192,100282850584833,100282850544958
1193,100282850791708,100282850762500
1194,100282850997125,100282850965791
1195,100282851250291,100282851168458
1196,100282851426458,100282851377083
1197,100282851660458,100282851589541
1198,100282851960208,100282851839291
1199,100282852078458,100282852041458
1200,100282852301000,100282852259208
1201,100282852501333,100282852474875
1202,100282852704416,100282852681708
1203,100282852924125,100282852894291
1204,100282853133208,100282853096916
1205,100282853338583,100282853304750
1206,100282853553125,100282853517125
1207,100282853749208,100282853719333
1208,100282853951958,100282853928000
1209,100282854181458,100282854146166
1210,100282854388916,100282854360708
1211,100282854601208,100282854571833
1212,100282854822083,100282854789500
1213,100282855026416,100282854988833
1214,100282855229208,100282855195333
1215,100282855432666,100282855401333
1216,100282855642291,100282855609000
1217,100282855882125,100282855835458
1218,100282856066375,100282856037291
1219,100282857254041,100282857149875
1220,100282858053250,100282857971916
1221,100282858246500,100282858187291
1222,100282858431375,100282858389500
1223,100282858620375,100282858593791
1224,100282858823208,100282858796625
1225,100282859043458,100282859016750
1226,100282859258416,100282859227500
1227,100282859490250,100282859439333
1228,100282859680208,100282859646000
1229,100282859906625,100282859849875
1230,100282860099708,100282860060500
1231,100282860301041,100282860267708
1232,100282860641458,100282860550875
1233,100282860808833,100282860762416
1234,100282861011416,100282860973958
1235,100282861236416,100282861199583
1236,100282861442541,100282861406000
1237,100282861641208,100282861606750
1238,100282861836500,100282861810666
1239,100282862057333,100282862018291
1240,100282862256916,100282862224125
1241,100282862460375,100282862431000
1242,100282862671833,100282862642541
1243,100282862886041,100282862852583
1244,100282863105750,100282863062416
1245,100282863302250,100282863275208
1246,100282863532750,100282863495041
