seq,send_ts_ns,ack_recv_ts_ns,retransmits
865,100118647426250,100118647484250,0
866,100118647627458,100118647756041,0
867,100118647839416,100118647896000,0
868,100118648040125,100118648169458,0
869,100118648240375,100118648310583,0
870,100118648453250,100118648551083,0
871,100118648653541,100118648827625,0
872,100118648869291,100118648967916,0
873,100118649073083,100118649240541,0
874,100118649288500,100118649371416,0
875,100118649491250,100118649645250,0
876,100118649706708,100118649789083,0
877,100118649908333,100118650063500,0
878,100118650127875,100118650203083,0
879,100118650338333,100118650478833,0
880,100118650549125,100118650600958,0
881,100118650757125,100118650875500,0
882,100118650967708,100118651015625,0
883,100118651168708,100118651269875,0
884,100118651381500,100118651548833,0
885,100118651586958,100118651691916,0
886,100118651798291,100118651969666,0
887,100118652014500,100118652092166,0
888,100118652227958,100118652350166,0
889,100118652428500,100118652491791,0
890,100118652643500,100118652769708,0
891,100118652845166,100118652913000,0
892,100118653059416,100118653188583,0
893,100118653266958,100118653331208,0
894,100118653481250,100118653604625,0
895,100118653691166,100118653744458,0
896,100118653896833,100118653999333,0
897,100118654097833,100118654274916,0
898,100118654305208,100118654417041,0
899,100118654506041,100118654558625,0
900,100118654721958,100118654814541,0
901,100118654932166,100118655071541,0
902,100118655152500,100118655212666,0
903,100118655367583,100118655442750,0
904,100118655577541,100118655674458,0
905,100118655790166,100118655920416,0
906,100118656005250,100118656060916,0
907,100118656218125,100118656329541,0
908,100118656426833,100118656598166,0
909,100118656631833,100118656739833,0
910,100118656844625,100118657016291,0
911,100118657049500,100118657157416,0
912,100118657259416,100118657430416,0
913,100118657468250,100118657563666,0
914,100118657680666,100118657839458,0
915,100118657885208,100118657982291,0
916,100118658096000,100118658237041,0
917,100118658312625,100118658367750,0
918,100118658520666,100118658612250,0
919,100118658728666,100118658869583,0
920,100118658936791,100118659009708,0
921,100118659143291,100118659285000,0
922,100118659356791,100118659426750,0
923,100118659569916,100118659683041,0
924,100118659776250,100118659825583,0
925,100118659986666,100118660094083,0
926,100118660191916,100118660245916,0
927,100118660392000,100118660523583,0
928,100118660592791,100118660663833,0
929,100118660806750,100118660939208,0
930,100118661007041,100118661061333,0
931,100118661217541,100118661295958,0
932,100118661420500,100118661553458,0
933,100118661624041,100118661694333,0
934,100118661826625,100118661971166,0
935,100118662040500,100118662114958,0
936,100118662241291,100118662370625,0
937,100118662453125,100118662509458,0
938,100118662653791,100118662773875,0
939,100118662869458,100118662914541,0
940,100118663085375,100118663166625,0
941,100118663289250,100118663441583,0
942,100118663504083,100118663582500,0
943,100118663721916,100118663855458,0
944,100118663926458,100118663986375,0
945,100118664133500,100118664247791,0
946,100118664346541,100118664497416,0
947,100118664563791,100118664618375,0
948,100118664780041,100118664882416,0
949,100118664993833,100118665161708,0
950,100118665201500,100118665294583,0
951,100118665402708,100118665572416,0
952,100118665618250,100118665691333,0
953,100118665820583,100118665961875,0
954,100118666033125,100118666086583,0
955,100118666246625,100118666362000,0
956,100118666462708,100118666638166,0
957,100118666677000,100118666781541,0
958,100118666878916,100118667046041,0
959,100118667093500,100118667186250,0
960,100118667309583,100118667450041,0
961,100118667524708,100118667582125,0
962,100118667740708,100118667858375,0
963,100118667942583,100118668110000,0
964,100118668152500,100118668238208,0
965,100118668357791,100118668508958,0
966,100118668570458,100118668636958,0
967,100118668793458,100118668870041,0
968,100118669000291,100118669121875,0
969,100118669212083,100118669262708,0
970,100118669426375,100118669518458,0
971,100118669639333,100118669752958,0
972,100118669846125,100118670013833,0
973,100118670063375,100118670177833,0
974,100118670274125,100118670321833,0
975,100118670487875,100118670585083,0
976,100118670701416,100118670840500,0
977,100118670911166,100118670968833,0
978,100118671126125,100118671207125,0
979,100118671331000,100118671483541,0
980,100118671532958,100118671637916,0
981,100118671735000,100118671777750,0
982,100118671936625,100118672047833,0
983,100118672140333,100118672187416,0
984,100118672343000,100118672457125,0
985,100118672543166,100118672596708,0
986,100118672743500,100118672856791,0
987,100118672947416,100118672982875,0
988,100118673148916,100118673228291,0
989,100118673350500,100118673474333,0
990,100118673563000,100118673595750,0
991,100118673775375,100118673854625,0
992,100118673987208,100118674124625,0
993,100118674192791,100118674262375,0
994,100118674411083,100118674534875,0
995,100118674616750,100118674661333,0
996,100118674817875,100118674936166,0
997,100118675028916,100118675074375,0
998,100118675231833,100118675336291,0
999,100118675438875,100118675477333,0
1000,100118675653000,100118675747125,0
1001,100118675855958,100118675888166,0
1002,100118676066166,100118676145500,0
1003,100118676282875,100118676403875,0
1004,100118676492541,100118676540166,0
1005,100118676693041,100118676807625,0
1006,100118676902875,100118677070833,0
1007,100118677108083,100118677205583,0
1008,100118677324083,100118677477833,0
1009,100118677542625,100118677613625,0
1010,100118677746208,100118677882500,0
1011,100118677952083,100118678000541,0
1012,100118678153416,100118678255333,0
1013,100118678361166,100118678521083,0
1014,100118678571500,100118678640333,0
1015,100118678776666,100118678894833,0
1016,100118678981416,100118679030083,0
1017,100118679182541,100118679298750,0
1018,100118679384875,100118679433000,0
1019,100118679602875,100118679700333,0
1020,100118679808000,100118679946416,0
1021,100118680011500,100118680079041,0
1022,100118680213458,100118680344375,0
1023,100118680414166,100118680479250,0
1024,100118680623000,100118680743583,0
1025,100118680830958,100118680878041,0
1026,100118681039083,100118681121000,0
1027,100118681247083,100118681362375,0
1028,100118681447375,100118681496083,0
1029,100118681656291,100118681762791,0
1030,100118681863208,100118682029083,0
1031,100118682065041,100118682165041,0
1032,100118682269208,100118682434166,0
1033,100118682479208,100118682568625,0
1034,100118682690250,100118682838958,0
1035,100118682904958,100118682977000,0
1036,100118683111166,100118683245916,0
1037,100118683321708,100118683374458,0
1038,100118683533833,100118683624166,0
1039,100118683742416,100118683890041,0
1040,100118683953125,100118684025416,0
1041,100118684169666,100118684295625,0
1042,100118684370000,100118684417583,0
1043,100118684570791,100118684670000,0
1044,100118684779083,100118684941166,0
1045,100118684996750,100118685054458,0
1046,100118685200125,100118685327291,0
1047,100118685401666,100118685461125,0
1048,100118685612208,100118685733416,0
1049,100118685817250,100118685867666,0
1050,100118686030416,100118686139750,0
1051,100118686235750,100118686273208,0
1052,100118686438375,100118686548041,0
1053,100118686648416,100118686685000,0
1054,100118686855750,100118686954625,0
1055,100118687061041,100118687222666,0
1056,100118687278750,100118687356833,0
1057,100118687494458,100118687628083,0
1058,100118687704000,100118687755125,0
1059,100118687918875,100118688026666,0
1060,100118688129625,100118688163958,0
1061,100118688348291,100118688438500,0
1062,100118688554375,100118688708458,0
1063,100118688764125,100118688846250,0
1064,100118688979958,100118689108541,0
1065,100118689190333,100118689226083,0
1066,100118689410291,100118689486708,0
1067,100118689628333,100118689742000,0
1068,100118689842000,100118689997958,0
1069,100118690043041,100118690148541,0
1070,100118690250208,100118690287416,0
1071,100118690459416,100118690542541,0
1072,100118690667541,100118690808125,0
1073,100118690875791,100118690944541,0
1074,100118691088416,100118691217666,0
1075,100118691299333,100118691338375,0
1076,100118691515583,100118691604291,0
1077,100118691721000,100118691870666,0
1078,100118691924708,100118692004583,0
1079,100118692132000,100118692217333,0
1080,100118692343583,100118692479000,0
1081,100118692546125,100118692596041,0
1082,100118692759958,100118692859541,0
1083,100118692965083,100118693122791,0
1084,100118693172916,100118693258041,0
1085,100118693379750,100118693520333,0
1086,100118693585125,100118693652333,0
1087,100118693786500,100118693901666,0
1088,100118694003166,100118694036041,0
1089,100118694207458,100118694287208,0
1090,100118694423541,100118694541708,0
1091,100118694640833,100118694679083,0
1092,100118694851416,100118694947291,0
1093,100118695054666,100118695212875,0
1094,100118695267625,100118695348291,0
1095,100118695471958,100118695610666,0
1096,100118695676708,100118695723833,0
1097,100118695884166,100118695988291,0
1098,100118696091458,100118696122250,0
1099,100118696306791,100118696389333,0
1100,100118696511958,100118696655333,0
1101,100118696723166,100118696773958,0
1102,100118696933041,100118697041875,0
1103,100118697137958,100118697174458,0
1104,100118697342666,100118697423666,0
1105,100118697548375,100118697685625,0
1106,100118697756000,100118697802500,0
1107,100118697959958,100118698045375,0
1108,100118698165916,100118698287250,0
1109,100118698374500,100118698425333,0
1110,100118698579083,100118698691375,0
1111,100118698783583,100118698814166,0
1112,100118698984041,100118699070958,0
1113,100118699195708,100118699312583,0
1114,100118699402750,100118699445458,0
1115,100118699607333,100118699709916,0
1116,100118699808125,100118699843958,0
1117,100118700022250,100118700090250,0
1118,100118700222375,100118700356208,0
1119,100118700423500,100118700492333,0
1120,100118700630166,100118700759875,0
1121,100118700832625,100118700894458,0
1122,100118701042208,100118701139416,0
1123,100118701243958,100118701277291,0
1124,100118701456416,100118701546083,0
1125,100118701663125,100118701799291,0
1126,100118701868625,100118701932416,0
1127,100118702072708,100118702198500,0
1128,100118702277916,100118702330625,0
1129,100118702478833,100118702577916,0
1130,100118702687333,100118702825916,0
1131,100118702896250,100118702952333,0
1132,100118703102500,100118703216541,0
1133,100118703307500,100118703349833,0
1134,100118703518375,100118703615958,0
1135,100118703722375,100118703877958,0
1136,100118703929500,100118704012583,0
1137,100118704139541,100118704277666,0
1138,100118704348833,100118704396500,0
1139,100118704558041,100118704641916,0
1140,100118704763708,100118704908833,0
1141,100118704973791,100118705023000,0
1142,100118705183166,100118705288250,0
1143,100118705399041,100118705553583,0
1144,100118705608708,100118705674958,0
1145,100118705817916,100118705921083,0
1146,100118706024833,100118706054458,0
1147,100118706225541,100118706307250,0
1148,100118706433500,100118706571916,0
1149,100118706642000,100118706707000,0
1150,100118706843291,100118706974250,0
1151,100118707046791,100118707109000,0
1152,100118707255875,100118707374916,0
1153,100118707469666,100118707507916,0
1154,100118707681625,100118707755500,0
1155,100118707894958,100118707999166,0
1156,100118708100333,100118708138583,0
1157,100118708315000,100118708406833,0
1158,100118708529333,100118708665125,0
1159,100118708740375,100118708778875,0
1160,100118708958125,100118709045166,0
1161,100118709164250,100118709316333,0
1162,100118709364291,100118709436458,0
1163,100118709574375,100118709691250,0
1164,100118709781625,100118709826666,0
1165,100118709989708,100118710090166,0
1166,100118710190625,100118710353833,0
1167,100118710402125,100118710477000,0
1168,100118710603000,100118710721333,0
1169,100118710814458,100118710857083,0
1170,100118711029750,100118711123375,0
1171,100118711236791,100118711371208,0
1172,100118711450708,100118711487583,0
1173,100118711663416,100118711754625,0
1174,100118711863625,100118712024708,0
1175,100118712076000,100118712158166,0
1176,100118712292250,100118712424208,0
1177,100118712505416,100118712557500,0
1178,100118712720625,100118712824083,0
1179,100118712935083,100118713080166,0
1180,100118713140416,100118713213916,0
1181,100118713350333,100118713470083,0
1182,100118713564416,100118713605500,0
